ID,revolutions,humidity,vibration
1160,38.581,74.238,95
1160,38.58,74.238,39.51
1160,38.579,74.238,39.53
1160,38.578,74.238,39.54
1160,38.577,74.238,3.96
1160,38.576,74.238,39.56
1160,38.575,74.238,39.58
1160,38.574,74.238,39.59
1160,38.572,74.238,96
1160,38.571,74.238,39.61
1160,38.57,74.238,39.63
1160,38.569,74.238,39.64
1160,38.568,74.238,3.97
1160,38.567,74.238,39.66
1160,38.566,74.238,39.68
1160,38.565,74.238,39.69
1160,38.563,74.238,97
1160,38.562,74.238,39.71
1160,38.561,74.238,39.73
1160,38.56,74.238,39.74
1160,38.559,74.238,3.98
1160,38.558,74.238,39.76
1160,38.557,74.238,39.78
1160,38.556,74.238,39.79
1160,38.554,74.238,98
1160,38.553,74.238,39.81
1160,38.552,74.238,39.83
1160,38.551,74.238,39.84
1160,38.55,74.238,3.99
1160,38.549,74.238,39.86
1160,38.548,74.238,39.88
1160,38.547,74.238,39.89
1160,38.545,74.238,99
1160,38.544,74.238,39.91
1160,38.543,74.238,39.93
1160,38.542,74.238,39.94
1160,38.541,74.238,4
1160,38.54,74.239,39.96
1160,38.539,74.239,39.98
1161,38.538,74.239,39.99
1161,38.536,74.239,4
1161,38.535,74.239,40.01
1161,38.534,74.239,40.03
1161,38.533,74.239,40.04
1161,38.532,74.239,4.01
1161,38.531,74.239,40.06
1161,38.53,74.239,40.08
1161,38.529,74.239,40.09
1161,38.527,74.239,4
1161,38.526,74.239,40.11
1161,38.525,74.239,40.13
1161,38.524,74.239,40.14
1161,38.523,74.239,4.02
1161,38.522,74.239,40.16
1161,38.521,74.239,40.18
1161,38.52,74.239,40.19
1161,38.518,74.239,4
1161,38.517,74.239,40.21
1161,38.516,74.239,40.23
1161,38.515,74.239,40.24
1161,38.514,74.239,4.03
1161,38.513,74.239,40.26
1161,38.512,74.239,40.28
1161,38.511,74.239,40.29
1161,38.509,74.239,4
1161,38.508,74.239,40.31
1161,38.507,74.239,40.33
1161,38.506,74.239,40.34
1161,38.505,74.239,4.04
1161,38.504,74.239,40.36
1161,38.503,74.239,40.38
1161,38.501,74.239,40.39
1161,38.5,74.239,4
1161,38.499,74.239,40.41
1161,38.498,74.239,40.43
1161,38.497,74.24,40.44
1161,38.496,74.24,4.05
1161,38.495,74.24,40.46
1161,38.494,74.24,40.48
1161,38.492,74.24,40.49
1161,38.491,74.24,4
1161,38.49,74.24,40.51
1161,38.489,74.24,40.53
1161,38.488,74.24,40.54
1161,38.487,74.24,4.06
1161,38.486,74.24,40.56
1161,38.485,74.24,40.58
1161,38.483,74.24,40.59
1161,38.482,74.24,4
1161,38.481,74.24,40.61
1161,38.48,74.24,40.63
1161,38.479,74.24,40.64
1161,38.478,74.24,4.07
1161,38.477,74.24,40.66
1161,38.476,74.24,40.68
1161,38.474,74.24,40.69
1161,38.473,74.24,4
1161,38.472,74.24,40.71
1161,38.471,74.24,40.73
1162,38.47,74.24,40.74
1162,38.469,74.24,4.08
1162,38.468,74.24,40.76
1162,38.467,74.24,40.78
1162,38.465,74.24,40.79
1162,38.464,74.24,4
1162,38.463,74.24,40.81
1162,38.462,74.24,40.83
1162,38.461,74.24,40.84
1162,38.46,74.24,4.09
1162,38.459,74.24,40.86
1162,38.458,74.24,40.88
1162,38.456,74.24,40.89
1162,38.455,74.24,4
1162,38.454,74.24,40.91
1162,38.453,74.241,40.93
1162,38.452,74.241,40.94
1162,38.451,74.241,4.1
1162,38.45,74.241,40.96
1162,38.449,74.241,40.98
1162,38.447,74.241,40.99
1162,38.446,74.241,4
1162,38.445,74.241,41.01
1162,38.444,74.241,41.03
1162,38.443,74.241,41.04
1162,38.442,74.241,4.11
1162,38.441,74.241,41.06
1162,38.44,74.241,41.08
1162,38.438,74.241,41.09
1162,38.437,74.241,4
1162,38.436,74.241,41.11
1162,38.435,74.241,41.13
1162,38.434,74.241,41.14
1162,38.433,74.241,4.12
1162,38.432,74.241,41.16
1162,38.431,74.241,41.18
1162,38.429,74.241,41.19
1162,38.428,74.241,4
1162,38.427,74.241,41.21
1162,38.426,74.241,41.23
1162,38.425,74.241,41.24
1162,38.424,74.241,4.13
1162,38.423,74.241,41.26
1162,38.422,74.241,41.28
1162,38.42,74.241,41.29
1162,38.419,74.241,
1162,38.418,74.241,41.31
1162,38.417,74.241,41.33
1162,38.416,74.241,41.34
1162,38.415,74.241,4.14
1162,38.414,74.241,41.36
1162,38.413,74.241,41.38
1162,38.411,74.241,41.39
1162,38.41,74.242,
1162,38.409,74.242,41.41
1162,38.408,74.242,41.43
1162,38.407,74.242,41.44
1162,38.406,74.242,4.15
1162,38.405,74.242,41.46
1162,38.404,74.242,41.48
1163,38.402,74.242,41.49
1163,38.401,74.242,
1163,38.4,74.242,41.51
1163,38.399,74.242,41.53
1163,38.398,74.242,41.54
1163,38.397,74.242,4.16
1163,38.396,74.242,41.56
1163,38.395,74.242,41.58
1163,38.393,74.242,41.59
1163,38.392,74.242,
1163,38.391,74.242,41.61
1163,38.39,74.242,41.63
1163,38.389,74.242,41.64
1163,38.388,74.242,4.17
1163,38.387,74.242,41.66
1163,38.386,74.242,41.68
1163,38.384,74.242,41.69
1163,38.383,74.242,
1163,38.382,74.242,41.71
1163,38.381,74.242,41.73
1163,38.38,74.242,41.74
1163,38.379,74.242,4.18
1163,38.378,74.242,41.76
1163,38.377,74.242,41.78
1163,38.375,74.242,41.79
1163,38.374,74.242,
1163,38.373,74.242,41.81
1163,38.372,74.242,41.83
1163,38.371,74.242,41.84
1163,38.37,74.242,4.19
1163,38.369,74.242,41.86
1163,38.367,74.243,41.88
1163,38.366,74.243,41.89
1163,38.365,74.243,
1163,38.364,74.243,41.91
1163,38.363,74.243,41.93
1163,38.362,74.243,41.94
1163,38.361,74.243,4.2
1163,38.36,74.243,41.96
1163,38.358,74.243,41.98
1163,38.357,74.243,41.99
1163,38.356,74.243,4
1163,38.355,74.243,42.01
1163,38.354,74.243,42.03
1163,38.353,74.243,42.04
1163,38.352,74.243,4.21
1163,38.351,74.243,42.06
1163,38.349,74.243,42.08
1163,38.348,74.243,42.09
1163,38.347,74.243,
1163,38.346,74.243,42.11
1163,38.345,74.243,42.13
1163,38.344,74.243,42.14
1163,38.343,74.243,4.22
1163,38.342,74.243,42.16
1163,38.34,74.243,42.18
1163,38.339,74.243,42.19
1163,38.338,74.243,
1163,38.337,74.243,42.21
1163,38.336,74.243,42.23
1164,38.335,74.243,42.24
1164,38.334,74.243,4.23
1164,38.333,74.243,42.26
1164,38.331,74.243,42.28
1164,38.33,74.243,42.29
1164,38.329,74.243,
1164,38.328,74.243,42.31
1164,38.327,74.243,42.33
1164,38.326,74.243,42.34
1164,38.325,74.243,4.24
1164,38.324,74.244,42.36
1164,38.322,74.244,42.38
1164,38.321,74.244,42.39
1164,38.32,74.244,
1164,38.319,74.244,42.41
1164,38.318,74.244,42.43
1164,38.317,74.244,42.44
1164,38.316,74.244,4.25
1164,38.315,74.244,42.46
1164,38.313,74.244,42.48
1164,38.312,74.244,42.49
1164,38.311,74.244,
1164,38.31,74.244,42.51
1164,38.309,74.244,42.53
1164,38.308,74.244,42.54
1164,38.307,74.244,4.26
1164,38.306,74.244,42.56
1164,38.304,74.244,42.58
1164,38.303,74.244,42.59
1164,38.302,74.244,
1164,38.301,74.244,42.61
1164,38.3,74.244,42.63
1164,38.299,74.244,42.64
1164,38.298,74.244,4.27
1164,38.297,74.244,42.66
1164,38.295,74.244,42.68
1164,38.294,74.244,42.69
1164,38.293,74.244,
1164,38.292,74.244,42.71
1164,38.291,74.244,42.73
1164,38.29,74.244,42.74
1164,38.289,74.244,4.28
1164,38.288,74.244,42.76
1164,38.286,74.244,42.78
1164,38.285,74.244,42.79
1164,38.284,74.244,
1164,38.283,74.244,42.81
1164,38.282,74.244,42.83
1164,38.281,74.245,42.84
1164,38.28,74.245,4.29
1164,38.279,74.245,42.86
1164,38.277,74.245,42.88
1164,38.276,74.245,42.89
1164,38.275,74.245,
1164,38.274,74.245,42.91
1164,38.273,74.245,42.93
1164,38.272,74.245,42.94
1164,38.271,74.245,4.3
1164,38.27,74.245,42.96
1164,38.268,74.245,42.98
1165,38.267,74.245,42.99
1165,38.266,74.245,4
1165,38.265,74.245,43.01
1165,38.264,74.245,43.03
1165,38.263,74.245,43.04
1165,38.262,74.245,4.31
1165,38.261,74.245,43.06
1165,38.259,74.245,43.08
1165,38.258,74.245,43.09
1165,38.257,74.245,
1165,38.256,74.245,43.11
1165,38.255,74.245,43.13
1165,38.254,74.245,43.14
1165,38.253,74.245,4.32
1165,38.252,74.245,43.16
1165,38.25,74.245,43.18
1165,38.249,74.245,43.19
1165,38.248,74.245,
1165,38.247,74.245,43.21
1165,38.246,74.245,43.23
1165,38.245,74.245,43.24
1165,38.244,74.245,4.33
1165,38.243,74.245,43.26
1165,38.241,74.245,43.28
1165,38.24,74.245,43.29
1165,38.239,74.245,
1165,38.238,74.245,43.31
1165,38.237,74.246,43.33
1165,38.236,74.246,43.34
1165,38.235,74.246,4.34
1165,38.234,74.246,43.36
1165,38.232,74.246,43.38
1165,38.231,74.246,43.39
1165,38.23,74.246,
1165,38.229,74.246,43.41
1165,38.228,74.246,43.43
1165,38.227,74.246,43.44
1165,38.226,74.246,4.35
1165,38.224,74.246,43.46
1165,38.223,74.246,43.48
1165,38.222,74.246,43.49
1165,38.221,74.246,
1165,38.22,74.246,43.51
1165,38.219,74.246,43.53
1165,38.218,74.246,43.54
1165,38.217,74.246,4.36
1165,38.215,74.246,43.56
1165,38.214,74.246,43.58
1165,38.213,74.246,43.59
1165,38.212,74.246,
1165,38.211,74.246,43.61
1165,38.21,74.246,43.63
1165,38.209,74.246,43.64
1165,38.208,74.246,4.37
1165,38.206,74.246,43.66
1165,38.205,74.246,43.68
1165,38.204,74.246,43.69
1165,38.203,74.246,
1165,38.202,74.246,43.71
1165,38.201,74.246,43.73
1166,38.2,74.246,43.74
1166,38.199,74.246,4.38
1166,38.197,74.246,43.76
1166,38.196,74.246,43.78
1166,38.195,74.246,43.79
1166,38.194,74.247,
1166,38.193,74.247,43.81
1166,38.192,74.247,43.83
1166,38.191,74.247,43.84
1166,38.19,74.247,4.39
1166,38.188,74.247,43.86
1166,38.187,74.247,43.88
1166,38.186,74.247,43.89
1166,38.185,74.247,
1166,38.184,74.247,43.91
1166,38.183,74.247,43.93
1166,38.182,74.247,43.94
1166,38.181,74.247,4.4
1166,38.179,74.247,43.96
1166,38.178,74.247,43.98
1166,38.177,74.247,43.99
1166,38.176,74.247,4
1166,38.175,74.247,44.01
1166,38.174,74.247,44.03
1166,38.173,74.247,44.04
1166,38.172,74.247,4.41
1166,38.17,74.247,44.06
1166,38.169,74.247,44.08
1166,38.168,74.247,44.09
1166,38.167,74.247,
1166,38.166,74.247,44.11
1166,38.165,74.247,44.13
1166,38.164,74.247,44.14
1166,38.163,74.247,4.42
1166,38.161,74.247,44.16
1166,38.16,74.247,44.18
1166,38.159,74.247,44.19
1166,38.158,74.247,
1166,38.157,74.247,44.21
1166,38.156,74.247,44.23
1166,38.155,74.247,44.24
1166,38.154,74.247,4.43
1166,38.152,74.247,44.26
1166,38.151,74.247,44.28
1166,38.15,74.248,44.29
1166,38.149,74.248,
1166,38.148,74.248,44.31
1166,38.147,74.248,44.33
1166,38.146,74.248,44.34
1166,38.145,74.248,4.44
1166,38.143,74.248,44.36
1166,38.142,74.248,44.38
1166,38.141,74.248,44.39
1166,38.14,74.248,
1166,38.139,74.248,44.41
1166,38.138,74.248,44.43
1166,38.137,74.248,44.44
1166,38.136,74.248,4.45
1166,38.134,74.248,44.46
1166,38.133,74.248,44.48
1167,38.132,74.248,44.49
1167,38.131,74.248,
1167,38.13,74.248,44.51
1167,38.129,74.248,44.53
1167,38.128,74.248,44.54
1167,38.127,74.248,4.46
1167,38.125,74.248,44.56
1167,38.124,74.248,44.58
1167,38.123,74.248,44.59
1167,38.122,74.248,
1167,38.121,74.248,44.61
1167,38.12,74.248,44.63
1167,38.119,74.248,44.64
1167,38.118,74.248,4.47
1167,38.116,74.248,44.66
1167,38.115,74.248,44.68
1167,38.114,74.248,44.69
1167,38.113,74.248,
1167,38.112,74.248,44.71
1167,38.111,74.248,44.73
1167,38.11,74.248,44.74
1167,38.109,74.248,4.48
1167,38.107,74.249,44.76
1167,38.106,74.249,44.78
1167,38.105,74.249,44.79
1167,38.104,74.249,
1167,38.103,74.249,44.81
1167,38.102,74.249,44.83
1167,38.101,74.249,44.84
1167,38.1,74.249,4.49
1167,38.098,74.249,44.86
1167,38.097,74.249,44.88
1167,38.096,74.249,44.89
1167,38.095,74.249,
1167,38.094,74.249,44.91
1167,38.093,74.249,44.93
1167,38.092,74.249,44.94
1167,38.091,74.249,4.5
1167,38.089,74.249,44.96
1167,38.088,74.249,44.98
1167,38.087,74.249,44.99
1167,38.086,74.249,4
1167,38.085,74.249,45.01
1167,38.084,74.249,45.03
1167,38.083,74.249,45.04
1167,38.081,74.249,4.51
1167,38.08,74.249,45.06
1167,38.079,74.249,45.08
1167,38.078,74.249,45.09
1167,38.077,74.249,
1167,38.076,74.249,45.11
1167,38.075,74.249,45.13
1167,38.074,74.249,45.14
1167,38.072,74.249,4.52
1167,38.071,74.249,45.16
1167,38.07,74.249,45.18
1167,38.069,74.249,45.19
1167,38.068,74.249,
1167,38.067,74.249,45.21
1167,38.066,74.249,45.23
1168,38.065,74.249,45.24
1168,38.063,74.25,4.53
1168,38.062,74.25,45.26
1168,38.061,74.25,45.28
1168,38.06,74.25,45.29
1168,38.059,74.25,
1168,38.058,74.25,45.31
1168,38.057,74.25,45.33
1168,38.056,74.25,45.34
1168,38.054,74.25,4.54
1168,38.053,74.25,45.36
1168,38.052,74.25,45.38
1168,38.051,74.25,45.39
1168,38.05,74.25,
1168,38.049,74.25,45.41
1168,38.048,74.25,45.43
1168,38.047,74.25,45.44
1168,38.045,74.25,4.55
1168,38.044,74.25,45.46
1168,38.043,74.25,45.48
1168,38.042,74.25,45.49
1168,38.041,74.25,
1168,38.04,74.25,45.51
1168,38.039,74.25,45.53
1168,38.038,74.25,45.54
1168,38.036,74.25,4.56
1168,38.035,74.25,45.56
1168,38.034,74.25,45.58
1168,38.033,74.25,45.59
1168,38.032,74.25,
1168,38.031,74.25,45.61
1168,38.03,74.25,45.63
1168,38.029,74.25,45.64
1168,38.027,74.25,4.57
1168,38.026,74.25,45.66
1168,38.025,74.25,45.68
1168,38.024,74.25,45.69
1168,38.023,74.25,
1168,38.022,74.25,45.71
1168,38.021,74.251,45.73
1168,38.02,74.251,45.74
1168,38.018,74.251,4.58
1168,38.017,74.251,45.76
1168,38.016,74.251,45.78
1168,38.015,74.251,45.79
1168,38.014,74.251,
1168,38.013,74.251,45.81
1168,38.012,74.251,45.83
1168,38.011,74.251,45.84
1168,38.009,74.251,4.59
1168,38.008,74.251,45.86
1168,38.007,74.251,45.88
1168,38.006,74.251,45.89
1168,38.005,74.251,
1168,38.004,74.251,45.91
1168,38.003,74.251,45.93
1168,38.002,74.251,45.94
1168,38,74.251,4.6
1168,37.999,74.251,45.96
1168,37.998,74.251,45.98
1169,37.997,74.251,45.99
1169,37.996,74.251,4
1169,37.995,74.251,46.01
1169,37.994,74.251,46.03
1169,37.993,74.251,46.04
1169,37.991,74.251,4.61
1169,37.99,74.251,46.06
1169,37.989,74.251,46.08
1169,37.988,74.251,46.09
1169,37.987,74.251,
1169,37.986,74.251,46.11
1169,37.985,74.251,46.13
1169,37.984,74.251,46.14
1169,37.982,74.251,4.62
1169,37.981,74.251,46.16
1169,37.98,74.251,46.18
1169,37.979,74.251,46.19
1169,37.978,74.251,
1169,37.977,74.252,46.21
1169,37.976,74.252,46.23
1169,37.975,74.252,46.24
1169,37.973,74.252,4.63
1169,37.972,74.252,46.26
1169,37.971,74.252,46.28
1169,37.97,74.252,46.29
1169,37.969,74.252,
1169,37.968,74.252,46.31
1169,37.967,74.252,46.33
1169,37.966,74.252,46.34
1169,37.964,74.252,4.64
1169,37.963,74.252,46.36
1169,37.962,74.252,46.38
1169,37.961,74.252,46.39
1169,37.96,74.252,
1169,37.959,74.252,46.41
1169,37.958,74.252,46.43
1169,37.957,74.252,46.44
1169,37.955,74.252,4.65
1169,37.954,74.252,46.46
1169,37.953,74.252,46.48
1169,37.952,74.252,46.49
1169,37.951,74.252,
1169,37.95,74.252,46.51
1169,37.949,74.252,46.53
1169,37.948,74.252,46.54
1169,37.946,74.252,4.66
1169,37.945,74.252,46.56
1169,37.944,74.252,46.58
1169,37.943,74.252,46.59
1169,37.942,74.252,
1169,37.941,74.252,46.61
1169,37.94,74.252,46.63
1169,37.938,74.252,46.64
1169,37.937,74.252,4.67
1169,37.936,74.252,46.66
1169,37.935,74.252,46.68
1169,37.934,74.253,46.69
1169,37.933,74.253,
1169,37.932,74.253,46.71
1169,37.931,74.253,46.73
1170,37.929,74.253,46.74
1170,37.928,74.253,4.68
1170,37.927,74.253,46.76
1170,37.926,74.253,46.78
1170,37.925,74.253,46.79
1170,37.924,74.253,
1170,37.923,74.253,46.81
1170,37.922,74.253,46.83
1170,37.92,74.253,46.84
1170,37.919,74.253,4.69
1170,37.918,74.253,46.86
1170,37.917,74.253,46.88
1170,37.916,74.253,46.89
1170,37.915,74.253,
1170,37.914,74.253,46.91
1170,37.913,74.253,46.93
1170,37.911,74.253,46.94
1170,37.91,74.253,4.7
1170,37.909,74.253,46.96
1170,37.908,74.253,46.98
1170,37.907,74.253,46.99
1170,37.906,74.253,4
1170,37.905,74.253,47.01
1170,37.904,74.253,47.03
1170,37.902,74.253,47.04
1170,37.901,74.253,4.71
1170,37.9,74.253,47.06
1170,37.899,74.253,47.08
1170,37.898,74.253,47.09
1170,37.897,74.253,
1170,37.896,74.253,47.11
1170,37.895,74.253,47.13
1170,37.893,74.253,47.14
1170,37.892,74.253,4.72
1170,37.891,74.253,47.16
1170,37.89,74.254,47.18
1170,37.889,74.254,47.19
1170,37.888,74.254,
1170,37.887,74.254,47.21
1170,37.886,74.254,47.23
1170,37.884,74.254,47.24
1170,37.883,74.254,4.73
1170,37.882,74.254,47.26
1170,37.881,74.254,47.28
1170,37.88,74.254,47.29
1170,37.879,74.254,
1170,37.878,74.254,47.31
1170,37.877,74.254,47.33
1170,37.875,74.254,47.34
1170,37.874,74.254,4.74
1170,37.873,74.254,47.36
1170,37.872,74.254,47.38
1170,37.871,74.254,47.39
1170,37.87,74.254,
1170,37.869,74.254,47.41
1170,37.868,74.254,47.43
1170,37.866,74.254,47.44
1170,37.865,74.254,4.75
1170,37.864,74.254,47.46
1170,37.863,74.254,47.48
1171,37.862,74.254,47.49
1171,37.861,74.254,
1171,37.86,74.254,47.51
1171,37.859,74.254,47.53
1171,37.857,74.254,47.54
1171,37.856,74.254,4.76
1171,37.855,74.254,47.56
1171,37.854,74.254,47.58
1171,37.853,74.254,47.59
1171,37.852,74.254,
1171,37.851,74.254,47.61
1171,37.85,74.254,47.63
1171,37.848,74.254,47.64
1171,37.847,74.255,4.77
1171,37.846,74.255,47.66
1171,37.845,74.255,47.68
1171,37.844,74.255,47.69
1171,37.843,74.255,
1171,37.842,74.255,47.71
1171,37.841,74.255,47.73
1171,37.839,74.255,47.74
1171,37.838,74.255,4.78
1171,37.837,74.255,47.76
1171,37.836,74.255,47.78
1171,37.835,74.255,47.79
1171,37.834,74.255,
1171,37.833,74.255,47.81
1171,37.832,74.255,47.83
1171,37.83,74.255,47.84
1171,37.829,74.255,4.79
1171,37.828,74.255,47.86
1171,37.827,74.255,47.88
1171,37.826,74.255,47.89
1171,37.825,74.255,
1171,37.824,74.255,47.91
1171,37.823,74.255,47.93
1171,37.821,74.255,47.94
1171,37.82,74.255,4.8
1171,37.819,74.255,47.96
1171,37.818,74.255,47.98
1171,37.817,74.255,47.99
1171,37.816,74.255,4
1171,37.815,74.255,48.01
1171,37.814,74.255,48.03
1171,37.812,74.255,48.04
1171,37.811,74.255,4.81
1171,37.81,74.255,48.06
1171,37.809,74.255,48.08
1171,37.808,74.255,48.09
1171,37.807,74.255,
1171,37.806,74.255,48.11
1171,37.805,74.255,48.13
1171,37.803,74.256,48.14
1171,37.802,74.256,4.82
1171,37.801,74.256,48.16
1171,37.8,74.256,48.18
1171,37.799,74.256,48.19
1171,37.798,74.256,
1171,37.797,74.256,48.21
1171,37.795,74.256,48.23
1172,37.794,74.256,48.24
1172,37.793,74.256,4.83
1172,37.792,74.256,48.26
1172,37.791,74.256,48.28
1172,37.79,74.256,48.29
1172,37.789,74.256,
1172,37.788,74.256,48.31
1172,37.786,74.256,48.33
1172,37.785,74.256,48.34
1172,37.784,74.256,4.84
1172,37.783,74.256,48.36
1172,37.782,74.256,48.38
1172,37.781,74.256,48.39
1172,37.78,74.256,
1172,37.779,74.256,48.41
1172,37.777,74.256,48.43
1172,37.776,74.256,48.44
1172,37.775,74.256,4.85
1172,37.774,74.256,48.46
1172,37.773,74.256,48.48
1172,37.772,74.256,48.49
1172,37.771,74.256,
1172,37.77,74.256,48.51
1172,37.768,74.256,48.53
1172,37.767,74.256,48.54
1172,37.766,74.256,4.86
1172,37.765,74.256,48.56
1172,37.764,74.256,48.58
1172,37.763,74.256,48.59
1172,37.762,74.256,
1172,37.761,74.257,48.61
1172,37.759,74.257,48.63
1172,37.758,74.257,48.64
1172,37.757,74.257,4.87
1172,37.756,74.257,48.66
1172,37.755,74.257,48.68
1172,37.754,74.257,48.69
1172,37.753,74.257,
1172,37.752,74.257,48.71
1172,37.75,74.257,48.73
1172,37.749,74.257,48.74
1172,37.748,74.257,4.88
1172,37.747,74.257,48.76
1172,37.746,74.257,48.78
1172,37.745,74.257,48.79
1172,37.744,74.257,
1172,37.743,74.257,48.81
1172,37.741,74.257,48.83
1172,37.74,74.257,48.84
1172,37.739,74.257,4.89
1172,37.738,74.257,48.86
1172,37.737,74.257,48.88
1172,37.736,74.257,48.89
1172,37.735,74.257,
1172,37.734,74.257,48.91
1172,37.732,74.257,48.93
1172,37.731,74.257,48.94
1172,37.73,74.257,4.9
1172,37.729,74.257,48.96
1172,37.728,74.257,48.98
1173,37.727,74.257,48.99
1173,37.726,74.257,4
1173,37.725,74.257,49.01
1173,37.723,74.257,49.03
1173,37.722,74.257,49.04
1173,37.721,74.257,4.91
1173,37.72,74.257,49.06
1173,37.719,74.257,49.08
1173,37.718,74.258,49.09
1173,37.717,74.258,
1173,37.716,74.258,49.11
1173,37.714,74.258,49.13
1173,37.713,74.258,49.14
1173,37.712,74.258,4.92
1173,37.711,74.258,49.16
1173,37.71,74.258,49.18
1173,37.709,74.258,49.19
1173,37.708,74.258,
1173,37.707,74.258,49.21
1173,37.705,74.258,49.23
1173,37.704,74.258,49.24
1173,37.703,74.258,4.93
1173,37.702,74.258,49.26
1173,37.701,74.258,49.28
1173,37.7,74.258,49.29
1173,37.699,74.258,
1173,37.698,74.258,49.31
1173,37.696,74.258,49.33
1173,37.695,74.258,49.34
1173,37.694,74.258,4.94
1173,37.693,74.258,49.36
1173,37.692,74.258,49.38
1173,37.691,74.258,49.39
1173,37.69,74.258,
1173,37.689,74.258,49.41
1173,37.687,74.258,49.43
1173,37.686,74.258,49.44
1173,37.685,74.258,4.95
1173,37.684,74.258,49.46
1173,37.683,74.258,49.48
1173,37.682,74.258,49.49
1173,37.681,74.258,
1173,37.68,74.258,49.51
1173,37.678,74.258,49.53
1173,37.677,74.258,49.54
1173,37.676,74.258,4.96
1173,37.675,74.258,49.56
1173,37.674,74.259,49.58
1173,37.673,74.259,49.59
1173,37.672,74.259,
1173,37.671,74.259,49.61
1173,37.669,74.259,49.63
1173,37.668,74.259,49.64
1173,37.667,74.259,4.97
1173,37.666,74.259,49.66
1173,37.665,74.259,49.68
1173,37.664,74.259,49.69
1173,37.663,74.259,
1173,37.661,74.259,49.71
1173,37.66,74.259,49.73
1174,37.659,74.259,49.74
1174,37.658,74.259,4.98
1174,37.657,74.259,49.76
1174,37.656,74.259,49.78
1174,37.655,74.259,49.79
1174,37.654,74.259,
1174,37.652,74.259,49.81
1174,37.651,74.259,49.83
1174,37.65,74.259,49.84
1174,37.649,74.259,4.99
1174,37.648,74.259,49.86
1174,37.647,74.259,49.88
1174,37.646,74.259,49.89
1174,37.645,74.259,
1174,37.643,74.259,49.91
1174,37.642,74.259,49.93
1174,37.641,74.259,49.94
1174,37.64,74.259,5
1174,37.639,74.259,49.96
1174,37.638,74.259,49.98
1174,37.637,74.259,49.99
1174,37.636,74.259,5
1174,37.634,74.259,50.01
1174,37.633,74.259,50.03
1174,37.632,74.259,50.04
1174,37.631,74.26,5.01
1174,37.63,74.26,50.06
1174,37.629,74.26,50.08
1174,37.628,74.26,50.09
1174,37.627,74.26,5
1174,37.625,74.26,50.11
1174,37.624,74.26,50.13
1174,37.623,74.26,50.14
1174,37.622,74.26,5.02
1174,37.621,74.26,50.16
1174,37.62,74.26,50.18
1174,37.619,74.26,50.19
1174,37.618,74.26,5
1174,37.616,74.26,50.21
1174,37.615,74.26,50.23
1174,37.614,74.26,50.24
1174,37.613,74.26,5.03
1174,37.612,74.26,50.26
1174,37.611,74.26,50.28
1174,37.61,74.26,50.29
1174,37.609,74.26,5
1174,37.607,74.26,50.31
1174,37.606,74.26,50.33
1174,37.605,74.26,50.34
1174,37.604,74.26,5.04
1174,37.603,74.26,50.36
1174,37.602,74.26,50.38
1174,37.601,74.26,50.39
1174,37.6,74.26,5
1174,37.598,74.26,50.41
1174,37.597,74.26,50.43
1174,37.596,74.26,50.44
1174,37.595,74.26,5.05
1174,37.594,74.26,50.46
1174,37.593,74.26,50.48
1175,37.592,74.26,50.49
1175,37.591,74.26,5
1175,37.589,74.26,50.51
1175,37.588,74.26,50.53
1175,37.587,74.261,50.54
1175,37.586,74.261,5.06
1175,37.585,74.261,50.56
1175,37.584,74.261,50.58
1175,37.583,74.261,50.59
1175,37.582,74.261,5
1175,37.58,74.261,50.61
1175,37.579,74.261,50.63
1175,37.578,74.261,50.64
1175,37.577,74.261,5.07
1175,37.576,74.261,50.66
1175,37.575,74.261,50.68
1175,37.574,74.261,50.69
1175,37.573,74.261,5
1175,37.571,74.261,50.71
1175,37.57,74.261,50.73
1175,37.569,74.261,50.74
1175,37.568,74.261,5.08
1175,37.567,74.261,50.76
1175,37.566,74.261,50.78
1175,37.565,74.261,50.79
1175,37.564,74.261,5
1175,37.562,74.261,50.81
1175,37.561,74.261,50.83
1175,37.56,74.261,50.84
1175,37.559,74.261,5.09
1175,37.558,74.261,50.86
1175,37.557,74.261,50.88
1175,37.556,74.261,50.89
1175,37.555,74.261,5
1175,37.553,74.261,50.91
1175,37.552,74.261,50.93
1175,37.551,74.261,50.94
1175,37.55,74.261,5.1
1175,37.549,74.261,50.96
1175,37.548,74.261,50.98
1175,37.547,74.261,50.99
1175,37.546,74.261,5
1175,37.544,74.262,51.01
1175,37.543,74.262,51.03
1175,37.542,74.262,51.04
1175,37.541,74.262,5.11
1175,37.54,74.262,51.06
1175,37.539,74.262,51.08
1175,37.538,74.262,51.09
1175,37.537,74.262,5
1175,37.535,74.262,51.11
1175,37.534,74.262,51.13
1175,37.533,74.262,51.14
1175,37.532,74.262,5.12
1175,37.531,74.262,51.16
1175,37.53,74.262,51.18
1175,37.529,74.262,51.19
1175,37.528,74.262,5
1175,37.526,74.262,51.21
1175,37.525,74.262,51.23
1176,37.524,74.262,51.24
1176,37.523,74.262,5.13
1176,37.522,74.262,51.26
1176,37.521,74.262,51.28
1176,37.52,74.262,51.29
1176,37.518,74.262,13
1176,37.517,74.262,51.31
1176,37.516,74.262,51.33
1176,37.515,74.262,51.34
1176,37.514,74.262,5.14
1176,37.513,74.262,51.36
1176,37.512,74.262,51.38
1176,37.511,74.262,51.39
1176,37.509,74.262,14
